iter	Logloss
157	0.01258291697
158	0.01238808173
159	0.01234567353
160	0.01223669418
161	0.01201463031
162	0.01197612803
163	0.01186521373
164	0.01174422853
165	0.01166803901
166	0.01156712719
167	0.01140902971
168	0.01137120203
169	0.01134528898
170	0.01126695444
171	0.01105692283
172	0.01102851546
173	0.0110098669
174	0.0109546078
175	0.01093168241
176	0.01074405764
177	0.01073357382
178	0.0106716288
179	0.01066121221
180	0.01064385161
181	0.01049957371
182	0.01048280609
183	0.01042229068
184	0.01034708305
185	0.01019070327
186	0.01002806729
187	0.009893416158
188	0.009871332206
189	0.009835276235
190	0.009683464367
191	0.009542959152
192	0.009526117708
193	0.009420484323
194	0.009379351492
195	0.009354374707
196	0.009205708945
197	0.009178225239
198	0.009148771167
199	0.009143753724
200	0.009124004443
201	0.009032308868
202	0.00899414269
203	0.008883999008
204	0.008873882498
205	0.008850362933
206	0.00884207815
207	0.008712540489
208	0.008656964503
209	0.008610548352
210	0.008595594451
211	0.008579944949
212	0.008570512036
213	0.008539892428
214	0.008525658734
215	0.008516585324
216	0.008484840393
217	0.008473557748
218	0.008424656282
219	0.008389731636
220	0.008268353322
221	0.008241119289
222	0.008187627102
223	0.008175831309
224	0.008159396782
225	0.008101798814
226	0.008018715716
227	0.008013751688
228	0.007991218207
229	0.0079807662
230	0.007969973896
231	0.007908027078
232	0.007789955115
233	0.007670649198
234	0.007642957833
235	0.007571767155
236	0.007512585932
237	0.007497086474
238	0.007435688213
239	0.007419530966
240	0.007400695148
241	0.00738342398
242	0.007343222616
243	0.007314566174
244	0.007250838643
245	0.007231648723
246	0.007166926706
247	0.007151823362
248	0.007147728384
249	0.007123348171
250	0.007085160387
251	0.00706883269
252	0.006988683836
253	0.006950786535
254	0.006928020787
255	0.006893262389
256	0.006873064779
257	0.006839793009
258	0.006829015109
259	0.006797910562
260	0.006770637517
261	0.006670426692
262	0.006618128849
263	0.006600840276
264	0.006559979323
265	0.006550586621
266	0.006527903697
267	0.006489799936
268	0.00642493868
269	0.006377178742
270	0.006370917741
271	0.006323122393
272	0.006315143098
273	0.006301865479
274	0.006291204012
275	0.00628660669
276	0.006269412344
277	0.00624895786
278	0.006166083622
279	0.006158146939
280	0.006136379878
281	0.006091302112
282	0.006074614312
283	0.006033875794
284	0.005999161809
285	0.005945169678
286	0.00591489697
287	0.005899344097
288	0.005895271325
289	0.005872009834
290	0.005845832104
291	0.005832104956
292	0.005782312234
293	0.005749459384
294	0.0057443021
295	0.005684460687
296	0.005664335098
297	0.005659121399
298	0.005640863547
299	0.005588305829
300	0.005577805809
301	0.005564202896
302	0.005558680108
303	0.005541923288
304	0.005522870807
305	0.005480775299
306	0.005477817048
307	0.00540968245
308	0.005399486717
309	0.00532596797
310	0.005271737571
311	0.005266288004
312	0.005218254987
313	0.00520550672
314	0.005190579227
315	0.005175210606
316	0.005164714187
317	0.005157623747
318	0.005152653117
319	0.005149849711
320	0.00512777176
321	0.005110695049
322	0.005064702019
323	0.005028714167
324	0.005017803029
325	0.004991224984
326	0.004983137658
327	0.004951819149
328	0.004937548544
329	0.004926315413
330	0.004891804887
331	0.004880626071
332	0.004851055265
333	0.004836035945
334	0.004807571558
335	0.004786394466
336	0.004782881056
337	0.004753295245
338	0.004738165494
339	0.004717097033
340	0.004710610368
341	0.004700559576
342	0.004652836549
343	0.00462249002
344	0.004602034337
345	0.004596402016
346	0.004587039623
347	0.004572579064
348	0.004561883387
349	0.004537298816
350	0.004523759822
351	0.004509401892
352	0.004487661838
353	0.004484212946
354	0.004476651971
355	0.004458801337
356	0.004452189835
357	0.004435954565
358	0.004430506798
359	0.004425197071
360	0.004381548316
361	0.004367374339
362	0.004365775779
363	0.004347773601
364	0.004330610464
365	0.004317460681
366	0.004315169222
367	0.004300359362
368	0.004285827982
369	0.00428390623
370	0.004276102485
371	0.004268514202
372	0.004254701529
373	0.004250520426
374	0.004242349376
375	0.004233897145
376	0.00423071623
377	0.004190575784
378	0.004180674436
379	0.004158318906
380	0.004151597872
381	0.004146373069
382	0.004137736585
383	0.00412624688
384	0.004122778783
385	0.004107861192
386	0.004102287689
387	0.004089902526
388	0.004072647863
389	0.004056223239
390	0.004011434455
391	0.004008567731
392	0.004002504487
393	0.003978796167
394	0.003971189279
395	0.003930109863
396	0.003917372699
397	0.003907748031
398	0.003893616966
399	0.003882115258
400	0.00388038496
401	0.003868242868
402	0.003862232139
403	0.00385048466
404	0.003833920495
405	0.003823246125
406	0.003817812762
407	0.003808370246
408	0.003803014605
409	0.003801053541
410	0.003783776371
411	0.003778674304
412	0.003773986355
413	0.003769235389
414	0.003762138948
415	0.003755145736
416	0.003739593763
417	0.003727825278
418	0.003722047416
419	0.003717905924
420	0.003709097791
421	0.003705588581
422	0.003692992458
423	0.00369080723
424	0.003687975615
425	0.00367238253
426	0.003669947029
427	0.00365917273
428	0.003652039679
429	0.003646693941
430	0.003640100444
431	0.003634385901
432	0.003629371158
433	0.003623913788
434	0.003609557059
435	0.003600370216
436	0.003558354531
437	0.003544207862
438	0.003540871202
439	0.003518501267
440	0.003512328492
441	0.00350933183
442	0.003507365064
443	0.003499238727
444	0.003494518969
445	0.003483215918
446	0.003473607154
447	0.003468886796
448	0.003458023972
449	0.003444226303
450	0.0034424789
451	0.003427347648
452	0.003414917772
453	0.003402894814
454	0.003398679202
455	0.003397717425
456	0.003395797473
457	0.003391585761
458	0.003382583172
459	0.003363675933
460	0.003358857747
461	0.003357562275
462	0.003355406755
463	0.003345630543
464	0.003334244067
465	0.003328076393
466	0.00331899188
467	0.003313796486
468	0.003303985464
469	0.003302388704
470	0.003300504762
471	0.003296208727
472	0.003290944012
473	0.003288147208
474	0.003276794642
475	0.00326767772
476	0.003258898395
477	0.003247638856
478	0.003242241203
479	0.003233037556
480	0.003227823856
481	0.003218759449
482	0.003211388429
483	0.003209883496
484	0.003199346865
485	0.003190401292
486	0.003180680596
487	0.003172340897
488	0.003167488802
489	0.003163932479
490	0.003158343671
491	0.003152730256
492	0.003151703961
493	0.003143055173
494	0.003137943203
495	0.003130034428
496	0.003119041366
497	0.003114998003
498	0.003110931533
499	0.003099862549
500	0.003092231054
501	0.003085835015
502	0.003077687971
503	0.003073818358
504	0.00306516867
505	0.003063353148
506	0.003055679941
507	0.003050894764
508	0.003046333152
509	0.003031872293
510	0.003022711858
511	0.003019915653
512	0.003013058681
513	0.003011979571
514	0.00300898681
515	0.002996858221
516	0.002994453629
517	0.0029873977
518	0.002980672465
519	0.00297415309
520	0.002967209693
521	0.002958441171
522	0.002957282237
523	0.002952611694
524	0.002947542036
525	0.002944189471
526	0.002942609217
527	0.002936320608
528	0.002929899661
529	0.002920410632
530	0.002917851495
531	0.002917497094
532	0.002911029033
533	0.002909556209
534	0.002903219887
535	0.002892080083
536	0.002886739146
537	0.002880407325
538	0.002878343331
539	0.002874288865
540	0.002872330202
541	0.002866294866
542	0.002863227383
543	0.002860861803
544	0.002853044854
545	0.002848828041
546	0.00284284252
547	0.002839289198
548	0.002834965554
549	0.002827713968
550	0.002821667529
551	0.00281162514
552	0.002807159256
553	0.002804939817
554	0.002798192677
555	0.00279598074
556	0.002789997019
557	0.002780069264
558	0.002776255166
559	0.002769445008
560	0.002762268143
561	0.002759692802
562	0.002752885044
563	0.002745726185
564	0.002728669279
565	0.002726411429
566	0.002719265774
567	0.00270930771
568	0.002703585964
569	0.002698311947
570	0.002695176645
571	0.002689255342
572	0.00268268045
573	0.00267530673
574	0.002663197646
575	0.002656370383
576	0.002649428186
577	0.002645894369
578	0.002626665138
579	0.002623280765
580	0.002619804265
581	0.002616000971
582	0.002610915108
583	0.002605896164
584	0.002602503388
585	0.002595124566
586	0.002591952653
587	0.002588420337
588	0.002585540709
589	0.00258408289
590	0.002575119912
591	0.002573736814
592	0.002570754256
593	0.002569583319
594	0.00256687534
595	0.002565771923
596	0.002560885017
597	0.002555532077
598	0.002554030445
599	0.00254744265
600	0.002534225349
601	0.002528865207
602	0.002524465341
603	0.002520815691
604	0.002514662121
605	0.002496896111
606	0.00249584776
607	0.002494620407
608	0.002489325534
609	0.002486274856
610	0.002479776787
611	0.002477703341
612	0.002475181265
613	0.002470978556
614	0.002469500931
615	0.002466630005
616	0.002463311801
617	0.002448719954
618	0.002445756901
619	0.002439845801
620	0.002429858929
621	0.002428270572
622	0.002420610568
623	0.002418250539
624	0.002411085378
625	0.002402187969
626	0.002399828991
627	0.002394182717
628	0.002386643498
629	0.0023828252
630	0.002378114745
631	0.002369176074
632	0.002367461981
633	0.002364095912
634	0.00236095791
635	0.002355719003
636	0.002352663224
637	0.002345357022
638	0.002340262607
639	0.002330898263
640	0.002328019835
641	0.00231913593
642	0.002310283234
643	0.002302789478
644	0.002300797655
645	0.002297659202
646	0.002294577016
647	0.002286162896
648	0.002283103215
649	0.002278208508
650	0.002273423031
651	0.002270545053
652	0.002259504127
653	0.002251331877
654	0.002240766138
655	0.002237212065
656	0.002230402957
657	0.002227718985
658	0.002226890146
659	0.002222094167
660	0.002217386713
661	0.002212808446
662	0.002209951774
663	0.002208815497
664	0.002206362442
665	0.002203751691
666	0.002198559597
667	0.00219196445
668	0.002187383482
669	0.002172999295
670	0.002163353771
671	0.002160759524
672	0.002151478005
673	0.00214756968
674	0.002144905064
675	0.002143691815
676	0.002142231295
677	0.002137865939
678	0.002136019208
679	0.002131691813
680	0.002129324132
681	0.002122360479
682	0.002121231254
683	0.002115471698
684	0.002112741812
685	0.002110480812
686	0.002108085973
687	0.002101274314
688	0.002097806967
689	0.002093886189
690	0.002089726542
691	0.002086374428
692	0.002082266697
693	0.002081192838
694	0.002075630288
695	0.002074590939
696	0.002072274272
697	0.002069899839
698	0.00206583502
699	0.002061788506
700	0.002053053444
701	0.002051200411
702	0.0020497738
703	0.002043717158
704	0.002037294411
705	0.002032873089
706	0.002026846905
707	0.002025380684
708	0.002023964276
709	0.002016080559
710	0.00201302613
711	0.002007034907
712	0.002000981265
713	0.001996971512
714	0.001992786058
715	0.001991780919
716	0.001989601692
717	0.001988629263
718	0.001987024401
719	0.001985994805
720	0.001965448045
721	0.001961386226
722	0.001960085202
723	0.001958103732
724	0.0019541696
725	0.001950528503
726	0.001945239482
727	0.001942653788
728	0.001940449654
729	0.001935040898
730	0.001931222
731	0.00192969306
732	0.001927670478
733	0.001917866358
734	0.001914104176
735	0.001911808966
736	0.001902224659
737	0.001899301368
738	0.001897241876
739	0.001896333965
740	0.001895425753
741	0.001889741668
742	0.001888017672
743	0.00188439383
744	0.001878840883
745	0.001873541208
746	0.001872123601
747	0.00186683878
748	0.001864966242
749	0.001857739863
750	0.001852575228
751	0.001848958887
752	0.001847005776
753	0.001842061103
754	0.001837257772
755	0.001829993732
756	0.001828230725
757	0.001826422855
758	0.001825513294
759	0.001824571023
760	0.00182372778
761	0.001820498551
762	0.001817131883
763	0.001812440333
764	0.001805193249
765	0.001800657744
766	0.001798703582
767	0.001795453647
768	0.00179097831
769	0.001789335787
770	0.001785307729
771	0.001780969831
772	0.001778307615
773	0.001771542169
774	0.001766653463
775	0.001766078198
776	0.001761896645
777	0.001761101416
778	0.001759555671
779	0.001758031083
780	0.001757203145
781	0.001753108467
782	0.001751963338
783	0.001745364139
784	0.001743978191
785	0.001743076731
786	0.001740091623
787	0.001738661711
788	0.001737770455
789	0.001736899154
790	0.001732893152
791	0.00172965102
792	0.001725448461
793	0.00171508513
794	0.00171453117
795	0.001711936624
796	0.001708198449
797	0.001698228681
798	0.001696633872
799	0.001693422349
800	0.001689908638
801	0.001688962616
802	0.001688155684
803	0.001687388663
804	0.001683967979
805	0.001681028484
806	0.001677111307
807	0.001663858445
808	0.001662704763
809	0.00166105939
810	0.001660262811
811	0.001659562259
812	0.00165820797
813	0.001657382432
814	0.00165410624
815	0.001651692646
816	0.001650808441
817	0.001650081032
818	0.001646433783
819	0.001643209205
820	0.001641737132
821	0.001640979864
822	0.001637860017
823	0.001636361086
824	0.001633988903
825	0.001633267646
826	0.001632014035
827	0.001631272222
828	0.001625123153
829	0.001623012796
830	0.001621728427
831	0.001618493046
832	0.001612239847
833	0.001609384826
834	0.001600213138
835	0.001597212275
836	0.001590994336
837	0.001589213474
838	0.001587687685
839	0.001584770546
840	0.001583953411
841	0.001582657038
842	0.001577092237
843	0.001574179149
844	0.001573509207
845	0.001570937767
846	0.001570250119
847	0.001568970401
848	0.001566214709
849	0.001565353461
850	0.001563823621
851	0.001563359687
852	0.001562703699
853	0.001560082595
854	0.001559418054
855	0.001558754113
856	0.001556489361
857	0.001554092272
858	0.001552387931
859	0.001551920997
860	0.001549489248
861	0.001545614983
862	0.001542908955
863	0.001534343441
864	0.00153162676
865	0.001528748482
866	0.00152352773
867	0.001508846307
868	0.001508447492
869	0.001506307277
870	0.001504909174
871	0.001501887755
872	0.001500446741
873	0.001499973805
874	0.001497173549
875	0.001493760668
876	0.001491433798
877	0.001490853281
878	0.001490471121
879	0.001488634593
880	0.001486080259
881	0.001481998184
882	0.001481576863
883	0.001478655223
884	0.001473215858
885	0.001470735345
886	0.001462915995
887	0.001457888199
888	0.001456703909
889	0.001454311621
890	0.001453288926
891	0.001450953054
892	0.00144881689
893	0.001447264393
894	0.001446006282
895	0.001438530681
896	0.001437775664
897	0.001435474752
898	0.001422760695
899	0.001420740064
900	0.001418038087
901	0.001417553747
902	0.001414602699
903	0.0014125219
904	0.001410317766
905	0.001407463045
906	0.001405344886
907	0.001403374669
908	0.00138860217
909	0.001387909721
910	0.001385763503
911	0.001378638254
912	0.001376598267
913	0.001376057811
914	0.001374919884
915	0.001373721189
916	0.001371488697
917	0.001367560717
918	0.001366016323
919	0.00136548337
920	0.001365139321
921	0.001362903978
922	0.001360833232
923	0.001360504638
924	0.001359568368
925	0.001357415249
926	0.001356147684
927	0.001354112049
928	0.001347974534
929	0.001345884282
930	0.001344921755
931	0.001342177766
932	0.001340198547
933	0.001339246073
934	0.001338896922
935	0.001337993363
936	0.001329777299
937	0.001328625868
938	0.001326554372
939	0.001325683072
940	0.001325209986
941	0.001324909749
942	0.00132261934
943	0.001320718594
944	0.0013195229
945	0.001318681608
946	0.001318054727
947	0.001316174987
948	0.001314781236
949	0.001312895193
950	0.001298589328
951	0.001294431332
952	0.001293513218
953	0.001291345995
954	0.00128065617
955	0.001278974486
956	0.001278489247
957	0.001276894588
958	0.001275707146
959	0.001273998455
960	0.001271633325
961	0.001269977598
962	0.001267721099
963	0.001266920469
964	0.001259477128
965	0.001258965931
966	0.001256686475
967	0.001255040877
968	0.001254204011
969	0.001253901974
970	0.001253175315
971	0.00125274094
972	0.001252454358
973	0.001250859549
974	0.001249824852
975	0.001242373783
976	0.001241344262
977	0.001232612576
978	0.001228759242
979	0.001228463057
980	0.001226939594
981	0.001226652486
982	0.001224515872
983	0.001222927065
984	0.001221003811
985	0.001219227451
986	0.001217558971
987	0.001213806541
988	0.001208550304
989	0.00120838023
990	0.001207995295
991	0.001204843263
992	0.001203380942
993	0.001203008085
994	0.001201562944
995	0.00120073118
996	0.001199800688
997	0.001188968097
998	0.001184085992
999	0.001182794346
